,Date,Open,High,Low,Close,Volume,Market Cap,macd,macds,macdh,rsi_14,gtrends
48,1392246000.0,651.08,657.99,601.91,605.24,38588100.0,8065550000.0,-48.7250602714106,-30.708970942599635,-36.03217865762193,25.344851589687707,6.5
49,1392332400.0,601.17,691.72,541.04,661.99,102506000.0,7449940000.0,-48.703844164023735,-34.30799695390016,-28.791694420247154,36.84664564081108,6.333333333333333
50,1392418800.0,660.9,661.84,632.84,650.92,26709200.0,8193290000.0,-48.99745486584379,-37.24592208146376,-23.503065568760064,35.69149917817981,6.166666666666667
51,1392505200.0,651.3,665.1,584.17,616.63,40061700.0,8077340000.0,-51.35650449881916,-40.068064343469445,-22.576880310699437,32.312316033522904,6.0
52,1392591600.0,614.23,656.95,607.31,626.27,31948400.0,7620580000.0,-51.86064202243915,-42.426597114260915,-18.868089816356473,34.19847009567461,6.0
53,1392678000.0,627.16,645.76,612.54,626.6,20015100.0,7783430000.0,-51.63720125720249,-44.26872871196262,-14.736945090479736,34.26599736315835,6.666666666666667
54,1392764400.0,625.97,631.77,618.7,623.03,13897800.0,7771210000.0,-51.1533915722797,-45.64566772370162,-11.015447697156162,33.86115687819007,7.333333333333333
55,1392850800.0,623.09,627.73,556.14,556.14,46905000.0,7738580000.0,-55.459660872125596,-47.60847369711542,-15.70237435002035,27.342762743072285,8.0
56,1392937200.0,556.88,582.96,530.47,574.16,47308100.0,6918730000.0,-56.778866068499156,-49.44255766109041,-14.672616814817488,31.18597239248362,8.666666666666666
57,1393023600.0,574.24,614.48,558.58,605.42,31254000.0,7136600000.0,-54.697115170032475,-50.493471679317956,-8.407286981429039,37.3744732862922,9.333333333333332
58,1393110000.0,606.47,639.91,599.7,605.82,31434400.0,7539890000.0,-52.410434947322415,-50.87686506735467,-3.067139759935486,37.45198684934084,10.0
59,1393196400.0,606.04,607.61,538.7,546.32,57893900.0,7537080000.0,-54.72384648091429,-51.64626252916477,-6.155167903499034,31.254917888656465,10.0
60,1393282800.0,540.24,541.38,420.41,538.71,126314000.0,6721330000.0,-56.51355178130291,-52.61972157304972,-7.78766041650637,30.55845930486751,9.666666666666666
61,1393369200.0,537.04,603.8,532.58,582.69,64642700.0,6683680000.0,-53.78997192579834,-52.85377187315531,-1.8724001052860615,39.01606833002475,9.333333333333334
62,1393455600.0,581.65,594.05,566.62,578.77,25540800.0,7241560000.0,-51.3530508695593,-52.55362743693146,2.4011531347443196,38.56521063126462,9.0
63,1393542000.0,579.7,584.14,545.17,549.26,28076100.0,7219990000.0,-51.196300849361705,-52.282161949015865,2.17172219930832,35.26176015971123,8.666666666666666
64,1393628400.0,549.92,573.38,539.29,565.61,18668100.0,6851590000.0,-49.193355788446524,-51.66440040668183,4.942089236470608,38.40963944368883,8.333333333333334
65,1393714800.0,567.23,570.48,553.27,559.79,7950760.0,7069290000.0,-47.52468062821913,-50.8364561183755,6.623550980312743,37.706783088676914,8.0
66,1393801200.0,562.56,702.91,560.52,667.76,96056900.0,7013060000.0,-37.10848533369085,-48.09086107903835,21.964751490694994,54.38357168420968,8.0
67,1393887600.0,668.24,696.22,655.68,666.78,55344600.0,8332950000.0,-28.602762427223297,-44.19324034655773,31.180955838668865,54.24162931545861,7.5
68,1393974000.0,666.24,674.28,646.28,665.51,22461900.0,8310510000.0,-21.713796409049564,-39.69735063430522,35.967108450511304,54.044768034149236,7.0
69,1394060400.0,664.52,669.77,649.79,663.86,16068100.0,8291650000.0,-16.200212526271002,-34.9979222394053,37.59541942626859,53.77171539470122,6.5
70,1394146800.0,664.31,665.34,616.35,629.15,34150800.0,8291900000.0,-14.45393711678048,-30.889124673996726,32.87037511443249,48.24918566495991,6.0
71,1394233200.0,629.66,635.14,604.46,617.45,18654200.0,7862010000.0,-13.850957294838054,-27.48149083929926,27.26106708892241,46.515009485445376,5.5
72,1394319600.0,616.31,643.95,612.35,636.96,15396500.0,7697910000.0,-11.669525587871249,-24.319097522582545,25.299143869422593,49.75786364400793,5.0
73,1394406000.0,636.33,644.76,615.02,627.79,20639800.0,7950820000.0,-10.556669225680707,-21.566611677684996,22.019884904008578,48.27628044155244,5.0
74,1394492400.0,627.95,638.42,618.84,634.11,11732500.0,7848450000.0,-9.061745651465685,-19.06563833758892,20.007785372246467,49.3946697566008,4.833333333333333
75,1394578800.0,631.91,648.03,629.51,632.1,18621200.0,7900600000.0,-7.947150862753347,-16.841940746700576,17.78957976789446,49.031556085866534,4.666666666666667
76,1394665200.0,633.62,644.2,630.85,638.14,11634900.0,7924860000.0,-6.5026910536039395,-14.774090736722366,16.542799366236853,50.21590241283983,4.5
77,1394751600.0,638.14,639.53,627.21,628.8,11913800.0,7983980000.0,-6.040254197424588,-13.027323380639832,13.974138366430488,48.34511449275309,4.333333333333333
78,1394838000.0,629.37,639.14,627.3,636.12,4342080.0,7876360000.0,-5.02640775507507,-11.427140220185894,12.801464930221648,49.91981545921896,4.166666666666667
79,1394924400.0,636.5,637.52,628.11,631.11,5277290.0,7968200000.0,-4.5736763419602084,-10.056447420322712,10.965542156725007,48.822780349992456,4.0
80,1395010800.0,630.92,632.68,616.86,622.37,14648200.0,7901040000.0,-4.862780841979088,-9.017714089971722,8.309866495985268,46.886990092026544,4.0
81,1395097200.0,621.84,622.39,603.8,614.83,24011500.0,7789810000.0,-5.634317089330352,-8.341034682191678,5.413435185722651,45.22119187362731,4.0
82,1395183600.0,613.9,622.0,609.1,609.89,14228900.0,7692450000.0,-6.5680179126864005,-7.98643132508279,2.8368268247927784,44.115332552332255,4.0
83,1395270000.0,609.75,609.75,587.49,588.77,20572900.0,7642910000.0,-8.90701788909837,-8.170548639218364,-1.4729384997600121,39.65093409417582,4.0
84,1395356400.0,588.29,604.59,561.81,571.49,38414100.0,7376710000.0,-12.014623844732455,-8.939363684772317,-6.150520319920275,36.40479936092482,4.0
85,1395442800.0,571.18,572.55,554.39,565.04,17360700.0,7164770000.0,-14.82626360676511,-10.116743674624127,-9.419039864281967,35.244926497356644,4.0
86,1395529200.0,565.76,570.24,560.88,561.27,9288400.0,7099230000.0,-17.16048571020815,-11.525492086960833,-11.269987246494633,34.55199360737636,4.0
87,1395615600.0,562.51,586.56,551.77,583.41,22706900.0,7061380000.0,-17.0293961823661,-12.626272909304907,-8.806246546122384,41.78991333072209,4.0
88,1395702000.0,585.03,585.44,572.61,583.92,14020100.0,7346810000.0,-16.691950133257365,-13.439408356023687,-6.505083554467355,41.94917197034101,4.0
89,1395788400.0,583.48,590.03,570.96,580.83,16401100.0,7329720000.0,-16.483593684211883,-14.048245422816375,-4.870696522791015,41.21344502644111,4.0
90,1395874800.0,580.26,580.56,471.24,471.24,62225400.0,7291520000.0,-24.867323090219998,-16.21206095958114,-17.310524261277713,24.68063378845038,4.0
91,1395961200.0,477.14,526.02,473.23,495.67,58828300.0,5997850000.0,-29.204971893732818,-18.810643149566594,-20.788657488332447,31.297016374901986,4.0
92,1396047600.0,501.71,504.86,489.73,491.17,11147100.0,6308890000.0,-32.62923780237918,-21.574362082813607,-22.109751439131145,30.76098777722605,4.0
93,1396134000.0,492.37,492.37,444.18,460.27,42958300.0,6193560000.0,-37.40346569953306,-24.74018280861755,-25.326565781831015,27.302981713472477,4.0
94,1396216800.0,462.3,483.02,443.37,457.0,28254000.0,5816910000.0,-40.978326887612525,-27.987811626435445,-25.98103052235416,26.957614671259435,4.0
95,1396303200.0,457.0,495.34,457.0,478.38,35685800.0,5752280000.0,-41.6075426149755,-30.711757825498136,-21.79156957895473,32.931211479174095,3.8333333333333335
96,1396389600.0,479.14,495.05,431.27,437.14,49647600.0,6032970000.0,-44.91436422800791,-33.55227910713022,-22.724170241755388,28.149086674302993,3.6666666666666665
97,1396476000.0,436.44,449.56,414.89,444.72,40765500.0,5497550000.0,-46.388902047848944,-36.119603696091104,-20.53859670351568,30.156669048909635,3.5
98,1396562400.0,445.66,454.65,429.09,447.53,22925500.0,5615980000.0,-46.79141485306616,-38.25396592802959,-17.074897850073143,30.927164647947848,3.3333333333333335
99,1396648800.0,446.68,463.57,444.2,461.91,13404500.0,5630890000.0,-45.426861850043736,-39.68854511272464,-11.476633474638192,34.88590894718534,3.166666666666667
100,1396735200.0,463.4,466.32,452.97,460.5,10241400.0,5843670000.0,-43.95248977393845,-40.541334045106375,-6.822311457664156,34.67605134099078,3.0
101,1396821600.0,461.47,462.56,445.12,449.42,15616600.0,5821160000.0,-43.18000254930416,-41.06906774601473,-4.2218696065788635,32.99629908040592,3.0
102,1396908000.0,447.61,457.42,446.11,453.09,10921600.0,5648000000.0,-41.79000811093135,-41.21325581901309,-1.153504583836522,34.1344114951646,3.0
103,1396994400.0,453.18,455.73,441.93,442.73,13204400.0,5719730000.0,-41.05090436156382,-41.180785527520534,0.25976233191342146,32.45834547210751,3.0
104,1397080800.0,442.26,443.37,358.73,365.18,55868300.0,5583670000.0,-46.18854544227571,-42.18233751053843,-8.012415863474558,23.253845278549036,3.0
105,1397167200.0,363.71,429.77,351.27,420.95,62562800.0,4593400000.0,-45.239655575026916,-42.793801123468775,-4.891708903116282,37.073858566114126,3.0
106,1397253600.0,420.89,439.61,415.79,421.12,19226500.0,5317310000.0,-43.9670955118097,-43.02846000114699,-1.8772710213254271,37.11103427412104,3.0
107,1397340000.0,421.46,427.4,395.25,414.06,22493500.0,5326230000.0,-43.032072782055195,-43.02918255732865,-0.005780449453084202,36.155721378360454,3.0
108,1397426400.0,414.83,469.75,407.37,458.79,50730200.0,5244350000.0,-38.24164472274765,-42.07167499038628,7.660060535277253,45.693986427858775,3.0
109,1397512800.0,458.37,519.0,453.54,515.59,49561000.0,5797070000.0,-29.522485720801512,-39.56183713641443,20.07870283122584,54.90680521169383,3.0
110,1397599200.0,522.18,542.38,502.78,527.39,56480100.0,6606460000.0,-21.41366331285161,-35.932202371638354,29.037078117573486,56.55571030980902,3.0
111,1397685600.0,529.07,533.52,484.87,495.96,34025500.0,6695650000.0,-17.323390339295372,-32.210439965117665,29.774099251644586,51.18676035374143,3.0
112,1397772000.0,495.8,498.6,472.74,479.64,19042400.0,6276700000.0,-15.223022714040212,-28.812956514864126,27.179867601647828,48.60647646208727,3.0
113,1397858400.0,479.58,503.56,470.56,501.56,19588200.0,6073340000.0,-11.655600161952577,-25.381485244251078,27.451770164597,52.099151143423605,3.0
114,1397944800.0,501.75,510.87,490.84,498.17,12103100.0,6356070000.0,-8.998176964392997,-22.10482358825598,26.213293247725964,51.516060306418694,3.0
115,1398031200.0,497.74,510.57,493.2,495.77,15171400.0,6307460000.0,-7.005037603324638,-19.084866391252397,24.15965757585552,51.08019296899467,3.0
116,1398117600.0,495.45,503.22,487.58,487.92,11670900.0,6280640000.0,-5.9897719113382095,-16.465847495257545,20.95215116783867,49.601924518732716,3.0
117,1398204000.0,488.36,493.25,485.82,491.3,9814530.0,6192560000.0,-4.856475094785992,-14.143973015154716,18.574995840737447,50.269280031692624,3.0
118,1398290400.0,490.82,500.46,482.95,500.46,13009400.0,6225860000.0,-3.1825795140839546,-11.951694314934128,17.538229601700348,52.11967256917683,3.0
119,1398376800.0,500.09,500.3,442.95,461.45,46856500.0,6345230000.0,-4.946482147615427,-10.550651881467097,11.20833946770334,44.52202430317025,3.0
120,1398463200.0,461.7,464.54,449.1,458.6,12214600.0,5860330000.0,-6.499416057669293,-9.740404716706013,6.48197731807344,44.01718476472225,3.0
121,1398549600.0,457.24,459.33,436.39,436.39,10949500.0,5805530000.0,-9.413632897686227,-9.675050352901957,0.5228349104314596,40.19236960510794,3.0
122,1398636000.0,430.72,447.53,422.94,440.29,23876600.0,5470650000.0,-11.278481210414668,-9.995736524404885,-2.5654893720195666,41.15923766117524,3.0
123,1398722400.0,439.98,451.64,435.18,447.21,16401400.0,5590030000.0,-12.059026296456295,-10.408394478815563,-3.3012636352814653,42.922440129944405,2.8333333333333335
124,1398808800.0,446.89,451.1,436.7,447.64,15244900.0,5679680000.0,-12.498837915816353,-10.826483166216041,-3.344709499200622,43.03666648936974,2.6666666666666665
125,1398895200.0,447.63,460.61,447.63,457.76,12871800.0,5690670000.0,-11.89373381605128,-11.03993329618322,-1.7076010397361223,45.78649230646701,2.5
126,1398981600.0,457.36,457.93,443.4,449.38,10394200.0,5816390000.0,-11.95256214186304,-11.222459065319274,-1.4602061530875332,43.89680106238283,2.3333333333333335
127,1399068000.0,449.4,449.4,430.68,437.76,9849640.0,5716960000.0,-12.789346270042245,-11.53583650626399,-2.5070195275565084,41.348448631392834,2.166666666666667
128,1399154400.0,438.52,439.77,430.05,436.4,5621260.0,5580030000.0,-13.40768248385183,-11.910205701781674,-2.99495356414031,41.04809211610577,2.0
129,1399240800.0,434.78,440.97,427.62,433.48,10004800.0,5534140000.0,-13.9722632221646,-12.322617205858364,-3.2992920326124704,40.37003605717438,2.0
130,1399327200.0,433.36,448.04,423.25,428.96,12507300.0,5517460000.0,-14.615925050009992,-12.781278774688781,-3.669292550642421,39.288167099139315,2.0
131,1399413600.0,429.34,446.13,428.45,438.82,18332200.0,5468310000.0,-14.167129625689029,-13.058448944888875,-2.2173613616003074,42.883976391792984,2.0
132,1399500000.0,438.68,448.4,438.14,440.17,9446580.0,5588990000.0,-13.546371063180402,-13.156033368547194,-0.7806753892664169,43.37845392794611,2.0
133,1399586400.0,440.18,452.69,440.14,449.46,10347900.0,5609930000.0,-12.164586812683297,-12.957744057374391,1.5863144893821897,46.79219497715165,2.0
134,1399672800.0,450.46,455.77,448.47,454.43,6682600.0,5742830000.0,-10.546908385350036,-12.47557692296948,3.8573370752388882,48.57835424341065,2.0
135,1399759200.0,453.92,455.34,433.4,438.89,12251700.0,5789010000.0,-10.398929091247908,-12.060247356625139,3.322636530754462,43.6448332023221,2.0
136,1399845600.0,438.3,442.26,434.23,441.46,7383770.0,5591520000.0,-9.95947492074339,-11.640092869448766,3.3612358974107543,44.64605332723076,2.0
137,1399932000.0,441.53,441.98,436.97,440.67,7682670.0,5634510000.0,-9.564693127604414,-11.225012921079879,3.3206395869509286,44.38501107077215,2.0
138,1400018400.0,440.59,446.66,440.5,443.97,9472960.0,5624310000.0,-8.883149173905792,-10.756640171645046,3.7469819954785066,45.81034191676823,2.0
139,1400104800.0,444.14,449.8,443.63,447.25,7362980.0,5671210000.0,-7.986295998736409,-10.202571337063302,4.432550676653786,47.25721836248777,2.0
140,1400191200.0,447.39,450.66,444.96,448.06,6475100.0,5714640000.0,-7.12800701029596,-9.58765847170982,4.919302922827722,47.62909676662709,2.0
141,1400277600.0,448.12,451.98,447.3,448.9,2945790.0,5725990000.0,-6.307320018280677,-8.931590781023981,5.248541525486608,48.03826370368551,2.0
142,1400364000.0,448.7,449.77,444.78,446.26,2857830.0,5735400000.0,-5.803048334152834,-8.305882291649743,5.005667914993818,46.800687289363964,2.0
143,1400450400.0,446.08,447.56,443.1,446.18,6242620.0,5703760000.0,-5.348213671235953,-7.714348567566978,4.7322697926620485,46.761373697339515,2.0
144,1400536800.0,446.31,491.44,446.01,485.72,40327500.0,5708560000.0,-1.7767670314275392,-6.526832260339079,9.50013045782308,63.2105760867,2.1666666666666665
145,1400623200.0,485.8,494.37,483.49,491.77,14626000.0,6215880000.0,1.524237746667211,-4.9166182589378105,12.881712011210043,64.99286445319159,2.3333333333333335
146,1400709600.0,492.05,525.36,490.19,524.58,33086500.0,6297990000.0,6.710416668849859,-2.591211273380264,18.603255884460246,72.71329637864618,2.5
147,1400796000.0,525.72,541.96,520.08,520.22,34934700.0,6731160000.0,10.349386974388665,-0.00309162382646734,20.704957196430264,70.48860942925745,2.6666666666666665
148,1400882400.0,521.05,525.17,516.28,525.14,11499300.0,6673600000.0,13.47496462267003,2.692519625472841,21.564889994394377,71.54653128346172,2.833333333333333
149,1400968800.0,525.23,576.48,525.23,571.59,47010300.0,6729120000.0,19.475597411917022,6.0491351827616855,26.852924458310675,79.14696641213789,3.0
150,1401055200.0,571.39,588.39,565.33,583.42,29959800.0,7322870000.0,24.89869878434189,9.819047903077735,30.159301762528308,80.57044152851014,3.0
151,1401141600.0,582.59,589.52,554.43,571.24,38032000.0,7468620000.0,27.892204306831673,13.433679183828529,28.917050246006287,74.90130096746702,3.0
152,1401228000.0,571.91,578.62,564.09,577.06,19289000.0,7333770000.0,30.38395311152169,16.82373396936717,27.120438284309046,75.77831435839634,3.0
153,1401314400.0,576.33,577.1,561.6,568.18,18707800.0,7392820000.0,31.281550158424807,19.7152972071787,23.132505902492213,71.66370207842162,3.0
154,1401400800.0,568.18,618.46,568.16,615.33,31985400.0,7290240000.0,35.38954091565489,22.850145948873937,25.078789933561907,78.37720548106167,3.0
155,1401487200.0,615.69,624.72,604.47,623.68,15107100.0,7902400000.0,38.87084505818302,26.054285770735756,25.63311857489453,79.31199570710704,3.0
156,1401573600.0,623.69,671.51,619.91,630.23,45259100.0,8007450000.0,41.677893767837645,29.179007370156135,24.99777279536302,80.04091990961857,3.0
157,1401660000.0,629.64,665.5,618.75,660.62,45450200.0,8086630000.0,45.826447902559835,32.50849547663688,26.635904851845908,83.02872537492546,3.0
158,1401746400.0,660.55,674.11,650.78,667.61,40653700.0,8486730000.0,49.11210463374084,35.82921730805767,26.56577465136634,83.63552463448438,3.0
159,1401832800.0,666.77,668.56,624.09,641.61,37731500.0,8569660000.0,49.05258906328652,38.473891659103444,21.15739480836615,73.15769252080057,3.0
160,1401919200.0,641.07,663.53,640.09,659.26,29621300.0,8242230000.0,49.85492761473006,40.75009885022877,18.209657529002584,75.4098458112979,3.0
161,1402005600.0,659.28,661.37,652.3,653.7,18680100.0,8478870000.0,49.4718615779467,42.49445139577236,13.954820364348677,73.32280035329822,3.0
162,1402092000.0,653.52,656.94,644.91,654.97,15855300.0,8407050000.0,48.70926663107298,43.73741444283249,9.94370437648098,73.50318977395227,3.0
163,1402178400.0,654.99,658.88,653.47,656.14,8614190.0,8428530000.0,47.65003339382747,44.51993823303149,6.260190321591963,73.6797640471188,3.0
164,1402264800.0,655.64,657.7,644.39,649.16,19065400.0,8439070000.0,45.72032172228592,44.76001493088238,1.9206135828070785,70.65473634356445,3.0
165,1402351200.0,650.04,659.62,646.56,653.15,17913400.0,8369550000.0,44.00569964188753,44.60915187308341,-1.206904462391762,71.3781407146572,3.0
166,1402437600.0,653.19,657.04,632.55,633.02,25163800.0,8412780000.0,40.55503709346897,43.798328917160525,-6.486583647383114,62.947216150278784,3.0
167,1402524000.0,633.43,638.11,573.27,586.95,50818800.0,8160590000.0,33.71426935695092,41.78151700511861,-16.134495296335373,48.75403722514656,3.0
168,1402610400.0,585.7,615.14,585.7,600.16,35700700.0,7548170000.0,29.02427228851718,39.23006806179833,-20.411591546562292,52.08983780200903,3.0
169,1402696800.0,600.75,601.27,549.82,577.36,38481200.0,7744580000.0,23.2002123047464,36.02409691038795,-25.64776921128309,46.4676211707185,3.0
170,1402783200.0,575.93,592.94,554.89,592.94,23580900.0,7427200000.0,19.61565927218919,32.74240938274819,-26.253500221118003,50.40670164533036,3.0
171,1402869600.0,592.65,608.72,587.07,592.19,28677500.0,7645650000.0,16.523879539513928,29.49870341410134,-25.949647749174822,50.21514750344399,3.0
172,1402956000.0,591.59,610.89,590.4,610.86,18597300.0,7634710000.0,15.402581119321553,26.67947895514538,-22.553795671647656,54.818090397001505,2.8333333333333335
173,1403042400.0,609.77,615.88,604.4,607.96,17862000.0,7872150000.0,14.117204243733909,24.167024012863088,-20.09963953825836,53.983188859587564,2.6666666666666665
174,1403128800.0,608.07,612.24,597.02,598.07,12803800.0,7852650000.0,12.16031791929754,21.76568279414998,-19.210729749704882,51.123524130633456,2.5
175,1403215200.0,597.4,599.75,587.76,594.15,18134100.0,7717370000.0,10.175859576147673,19.44771815054952,-18.543717148803694,49.99310078847794,2.3333333333333335
176,1403301600.0,593.68,599.46,587.74,594.99,9256290.0,7672030000.0,8.57212878233554,17.272600276906726,-17.400942989142372,50.24697449922375,2.166666666666667
177,1403388000.0,595.9,606.0,594.63,602.27,10877700.0,7703560000.0,7.798696600243943,15.37781954157417,-15.158245882660452,52.49778257505102,2.0
178,1403474400.0,602.16,603.21,586.34,593.98,14053800.0,7787160000.0,6.442547271215631,13.590765087502461,-14.296435632573662,49.73835968554432,2.0
179,1403560800.0,593.97,596.97,582.36,582.36,14144900.0,7683850000.0,4.3796670348413045,11.74854547697023,-14.737756884257852,46.08203126900959,2.0
